,Original Query,modified_query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,question_id
865,In what city was Bogdan Andone born?,"Yo, where was that dude Bogdan Andone born at?",0.0961553454399108,1.4733333333333334,77.27272727272728,94.3,810
866,In what city was Trae tha Truth born?,"Yo, where was Trae tha Truth born, like which city?",0.245692178606987,1.6657142857142857,73.07692307692308,103.625,811
867,In what city was Louis H. Pollak born?,"Yo, where was Louis H. Pollak born, like which city?",0.2269244194030761,1.3857142857142857,65.38461538461539,100.24000000000002,812
868,In what city was Italo Viglianesi born?,"Hey, where was that dude Italo Viglianesi born, like which city?",0.1339762359857559,2.18,67.85714285714286,64.9245454545455,813
869,In what city was Nathaniel Boyden born?,"Hey, so like, which city did Nathaniel Boyden pop out in?",0.1647607088088989,2.181666666666666,75.0,80.30636363636367,814
870,In what city was John of Garland born?,"So, like, where was John of Garland born, you know?",0.1576818823814392,2.723333333333333,53.57142857142857,103.625,815
871,In what city was Abraham Raimbach born?,"Hey, so like, which city did Abraham Raimbach pop out in?",0.1496895402669906,2.181666666666666,75.0,80.30636363636367,816
872,In what city was H. Hugh Bancroft born?,"Yo, where was that dude H. Hugh Bancroft born at?",0.0840963572263717,1.262857142857143,79.16666666666666,108.70000000000002,817
873,In what city was Heinrich August Jäschke born?,"Hey, so like, where was that dude Heinrich August Jäschke born, you know?",0.0978999659419059,1.89875,67.64705882352942,96.02461538461542,818
874,In what city was Nina Dittrich born?,"So, like, where was Nina Dittrich born, ya know?",0.040183562785387,1.1442857142857144,57.69230769230769,94.3,819
875,In what city was Erika M. Anderson born?,"Hey, so like, in which city did Erika M. Anderson pop into the world?",0.2173237651586532,2.4175,82.35294117647058,78.87285714285717,820
876,In what city was Georg Baumann born?,"Hey, so like, where was Georg Baumann born?",0.1398830711841583,1.308,63.63636363636363,103.54,821
879,In what city was Roman Shukhevych born?,"Yo, where was Roman Shukhevych born, like which city?",0.2195444852113723,2.171666666666667,62.5,75.50000000000003,822
880,In what city was Julia Jones born?,"Hey, so like, which city did Julia Jones pop out in?",0.1491065472364425,2.26,67.85714285714286,87.99727272727276,823
882,In what city was Gary Freear born?,"Yo, which city did Gary Freear pop into the world?",0.3343914449214935,2.26,79.16666666666666,86.70500000000001,824
883,In what city was Thomas Seaton Scott born?,"Yo, which city did Thomas Seaton Scott pop out in?",0.1471933126449585,1.77375,66.66666666666667,86.70500000000001,825
884,In what city was Alfredo Ramos Martínez born?,"Hey, so like, which city did Alfredo Ramos Martínez pop out in?",0.1696923524141311,1.9775,70.0,74.805,826
885,In what city was Andrew Carnie born?,"Yo, where was Andrew Carnie born, like what city he came from?",0.1604222059249878,1.65,53.33333333333333,95.955,827
886,In what city was Julee Cruise born?,"Yo, which city did Julee Cruise pop out in?",0.1311892569065094,2.5816666666666666,72.72727272727272,103.70000000000002,828
887,In what city was Jiang Mianheng born?,"Yo, which city did Jiang Mianheng pop out in?",0.1292220205068588,1.91,63.63636363636364,94.3,829
888,In what city was Jaime de Angulo born?,"Hey, so like, which city did Jaime de Angulo pop out in?",0.1404689252376556,2.26,73.33333333333333,88.905,830
889,In what city was John XIX born?,"Yo, where was John XIX born, like which city?",0.2090127617120742,2.1966666666666668,70.83333333333334,103.70000000000002,831
890,In what city was Irving Amen born?,"So, like, which city did Irving Amen pop into the world?",0.1968689113855362,2.717142857142857,71.42857142857143,80.30636363636367,832
891,In what city was Paweł Blehm born?,"Yo, where was that dude Paweł Blehm born again?",0.1487709581851959,1.5485714285714285,68.18181818181819,94.3,833
893,In what city was Christos Mitsis born?,"Hey, so like, what city was Christos Mitsis born in?",0.108606107532978,1.8883333333333336,65.38461538461539,86.70500000000001,834
894,In what city was Karl-Hans Riehm born?,"Hey, so like, which city was that dude Karl-Hans Riehm born in?",0.0968235433101654,2.18,73.33333333333333,102.53230769230773,835
895,In what city was Robin Williams born?,"Yo, which city did Robin Williams pop into the world?",0.3386882543563843,2.9185714285714286,79.16666666666666,78.24500000000002,836
896,In what city was Mike Shaver born?,"Hey, so like, where was Mike Shaver born, ya know?",0.0395291373133659,2.870000000000001,67.85714285714286,103.625,837
897,In what city was John Keating born?,"Yo, what city did John Keating come from?",0.3152038753032684,2.24,70.0,92.965,838
898,In what city was Dawson Turner born?,"Yo, which city was that dude Dawson Turner born in?",0.0852239876985549,2.4257142857142857,70.83333333333334,86.70500000000001,839
899,In what city was Chance the Rapper born?,"Yo, what city did Chance the Rapper pop up in?",0.2226613163948059,3.0428571428571423,66.66666666666667,95.165,840
900,In what city was John O'Brien born?,"So, like, which city did John O'Brien pop into this world?",0.1924101561307907,2.96,71.42857142857143,95.955,841
901,In what city was Diotima of Mantinea born?,"So, like, where was Diotima from, ya know? Which city did she pop out in?",0.050232071429491,2.108888888888889,52.5,97.7025,842
902,In what city was Jurgis Karnavičius born?,"Hey, so like, in which city did Jurgis Karnavičius pop into this world?",0.1918342411518097,2.4175,81.25,69.99384615384618,843
903,In what city was David Holmes Black born?,"Hey, so like, in which city was David Holmes Black born?",0.2059497386217117,2.1225,78.57142857142857,87.99727272727276,844
904,In what city was Ralph Campney born?,"Hey, so like, where was Ralph Campney born, you know?",0.1361114233732223,1.37,60.71428571428571,103.625,845
905,In what city was Leonard Shure born?,"Yo, where was Leonard Shure born, like which city?",0.1697382628917694,1.6166666666666665,62.5,94.3,846
906,In what city was Roger Gaudry born?,"Yo, which city did Roger Gaudry pop into the world?",0.2870835661888122,2.63,79.16666666666666,78.24500000000002,847
908,In what city was Xue Fei born?,"Where was Xue Fei born, like, what city?",0.195859283208847,1.94,54.54545454545454,103.54,848
909,In what city was Jun Murai born?,"So, like, which city did Jun Murai pop out in?",0.1427600085735321,2.1466666666666665,57.69230769230769,95.165,849
910,In what city was Indians born?,"So, like, in which city did Indians pop out, ya know?",0.0378254018723964,2.16125,50.0,95.68818181818185,850
911,In what city was Din Joe Crowley born?,"Yo, where was Din Joe Crowley born, like which city?",0.211762249469757,1.3857142857142857,73.07692307692308,95.165,851
912,In what city was Olatubosun Oladapo born?,"Hey, so like, do you know which city Olatubosun Oladapo popped out in?",0.1319953650236129,1.66125,59.375,50.470769230769264,852
913,In what city was Narcisse-Fortunat Belleau born?,"Hey, so like, where was that dude Narcisse-Fortunat Belleau born, ya know?",0.0457457080483436,1.7357142857142858,71.875,83.0092307692308,853
914,In what city was Joachim Zachris Duncker born?,"Yo, which city did that dude Joachim Zachris Duncker come outta?",0.0497794039547443,1.5433333333333337,73.07692307692308,72.61545454545457,854
915,In what city was Paul Braniff born?,"Yo, where was Paul Braniff born, like in which city?",0.1442366391420364,1.6166666666666665,65.38461538461539,95.165,855
916,In what city was Aki Hata born?,"Hey, so like, where was Aki Hata born, you know? ",0.1470741182565689,1.37,60.71428571428571,100.24000000000002,856
917,In what city was Scott Patterson born?,"Where was Scott Patterson born, like which city and stuff?",0.2179306298494339,2.138333333333333,62.5,86.70500000000001,857
918,In what city was George Tintle born?,"Hey, so like, which city was George Tintle born in?",0.1693172752857208,1.8883333333333336,76.92307692307693,103.625,858
919,In what city was Jakob Kaiser born?,"So, like, where did Jakob Kaiser kick off his life?",0.1281172782182693,1.954285714285714,50.0,95.165,859
920,In what city was Emmanuel Biron born?,"Where was Emmanuel Biron born, like, which city?",0.2855470776557922,1.94,68.18181818181819,71.81500000000001,860
921,In what city was Henry C Bailey JR born?,"Yo, where was Henry C Bailey JR born, like which city?",0.1452674269676208,1.2125,67.85714285714286,87.99727272727276,861
922,In what city was Yugo Yoshida born?,"So, like, what city did Yugo Yoshida pop into the world in?",0.1478039622306823,2.462857142857142,70.0,74.805,862
923,In what city was Percy Scholes born?,"Yo, where was Percy Scholes born, like which city or whatever?",0.1268503814935684,1.6166666666666665,60.71428571428571,72.61545454545457,863
924,In what city was Nicholas French born?,"Where was Nicholas French born, like what city and stuff?",0.1646100282669067,2.138333333333333,58.33333333333333,86.70500000000001,864
925,In what city was David Harris Willson born?,"Yo, where was David Harris Willson born, like which city?",0.2185477465391159,1.3857142857142857,65.38461538461539,78.24500000000002,865
926,In what city was Steve Kerr born?,"Yo, where was Steve Kerr born again?",0.2104876637458801,1.1516666666666666,61.11111111111111,103.04428571428576,866
927,In what city was Ed Parker Jr. born?,"Hey, so like, where was Ed Parker Jr. born, ya know?",0.0307707544416189,1.1742857142857144,70.0,108.96159090909092,867
928,In what city was Montxu Miranda born?,"Yo, where was Montxu Miranda born, like which city?",0.242944523692131,1.6166666666666665,62.5,75.50000000000003,868
929,In what city was Isaac born?,"Yo, where was Isaac born, like which city?",0.2337489277124405,1.94,68.18181818181819,92.965,869
930,In what city was Cornelis Springer born?,"Where was Cornelis Springer born at? Like, which city?",0.4645951092243194,1.94,62.5,80.06750000000002,870
931,In what city was Gerard Reve born?,"Hey, which city did Gerard Reve pop out in?",0.3436372280120849,2.181666666666666,72.72727272727272,94.3,871
932,In what city was Alois Rašín born?,"Where was this dude Alois Rašín born, like what city?",0.1179603487253189,2.2716666666666665,62.5,95.165,872
933,In what city was Toni Tecuceanu born?,"Hey, so like, where was Toni Tecuceanu born, ya know?",0.037845030426979,1.37,67.85714285714286,78.24500000000002,873
934,In what city was Joseph Moncure March born?,"So, like, in which city did Joseph Moncure March pop into the world?",0.2813908159732818,2.65875,75.0,83.0092307692308,874
935,In what city was Aleksandra Socha born?,"Yo, where was Aleksandra Socha born, like which city?",0.226985827088356,1.6166666666666665,62.5,66.10000000000002,875
936,In what city was Tim Armstrong born?,"Yo, where did Tim Armstrong come into this world?",0.2857602536678314,1.5883333333333336,68.18181818181819,94.3,876
937,In what city was Juha Jokela born?,"Yo, which city was Juha Jokela born in?",0.1455897688865661,1.616666666666667,65.0,71.81500000000001,877
938,In what city was Maja Gojković born?,"Yo, where was Maja Gojković born?",0.4232671856880188,0.982,56.25,73.84500000000001,878
939,In what city was Giuseppe Bezzuoli born?,"Yo, which city did that dude Giuseppe Bezzuoli pop out in?",0.1284558475017547,2.265,69.23076923076923,80.30636363636367,879
940,In what city was Richard S. Bull born?,"Yo, which city did Richard S. Bull pop into the world?",0.3688830435276031,2.58375,80.76923076923077,93.57977272727274,880
941,In what city was Maurice Reymond de Broutelles born?,"Where was that dude Maurice Reymond de Broutelles born, like which city?",0.200181171298027,1.947142857142857,75.0,74.805,881
942,In what city was Rie Oh born?,"Hey, do you know where Rie Oh popped out into the world? Like, what city was she born in?",0.2352528721094131,2.1854545454545455,52.173913043478265,99.23460526315787,882
943,In what city was Juan Manuel Montero Vázquez born?,"Where was that dude Juan Manuel Montero Vázquez born, like what city?",0.1257987469434738,1.70375,67.85714285714286,81.85500000000002,883
944,In what city was Bruce Crowder born?,"Hey, do you know where Bruce Crowder popped out into the world?",0.4603196680545807,1.6075,57.14285714285714,88.905,884
945,In what city was Can Bartu born?,"Yo, where was Can Bartu born, like which city?",0.2444458603858947,1.94,62.5,94.3,885
947,In what city was Evan Abraham born?,"So, like, which city did Evan Abraham pop out in?",0.1341142207384109,2.1466666666666665,57.69230769230769,78.24500000000002,886
948,In what city was Carlos Nieto born?,"Yo, which city did Carlos Nieto pop out in?",0.1401232331991195,1.91,63.63636363636364,84.90000000000003,887
949,In what city was Dave Marsh born?,"Yo, where was Dave Marsh born, like in which city?",0.1379048973321914,2.4250000000000003,65.38461538461539,103.625,888
950,In what city was Mary Sanders born?,"Hey, so like, which city did Mary Sanders pop out in?",0.1519490033388137,2.26,67.85714285714286,87.99727272727276,889
951,In what city was Ian Rutherford born?,"Hey, so like, which city did Ian Rutherford pop out in?",0.1383997648954391,2.181666666666666,67.85714285714286,87.99727272727276,890
952,In what city was Andy Keeley born?,"Hey, so like, which city did Andy Keeley pop out in?",0.1369711607694625,2.181666666666666,75.0,87.99727272727276,891
953,In what city was Teri DeSario born?,"Hey, so like, which city did Teri DeSario pop out in?",0.1294349133968353,2.181666666666666,67.85714285714286,80.30636363636367,892
954,In what city was Alexander Butlerov born?,"Yo, where was that dude Alexander Butlerov born again?",0.1322596967220306,1.5485714285714285,68.18181818181819,56.70000000000002,893
955,In what city was Vladimir Yakovlev born?,"So, like, which city did Vladimir Yakovlev pop into the world?",0.2021210491657257,2.462857142857142,71.42857142857143,64.9245454545455,894
956,In what city was Fernando García born?,"Yo, which city did Fernando García pop out in?",0.1822442859411239,1.91,63.63636363636364,75.50000000000003,895
958,In what city was Bianca Guaccero born?,"Yo, where was Bianca Guaccero born, like what city?",0.1559438109397888,1.6166666666666665,66.66666666666667,75.50000000000003,896
959,In what city was Viator of Lyons born?,"So, like, where was that Viator dude from Lyons born, ya know?",0.0210911612957716,1.7057142857142855,59.375,103.005,897
960,In what city was Alonso Cano born?,"So, like, which city did Alonso Cano pop out in?",0.1463065594434738,2.1466666666666665,57.69230769230769,78.24500000000002,898
961,In what city was William Franklin Switzler born?,"Hey, so like, where was that dude William Franklin Switzler born, you know?",0.0890608802437782,1.51875,67.64705882352942,89.51692307692309,899
962,In what city was Dennis Havig born?,"Yo, which city was Dennis Havig born in?",0.1241385862231254,1.616666666666667,65.0,82.39000000000001,900
963,In what city was Alma Karlin born?,"Hey, so like, in which city did Alma Karlin pop into the world?",0.2159846425056457,2.4175,81.25,83.0092307692308,901
964,In what city was Petros Tabouris born?,"Yo, where was Petros Tabouris born, like which city?",0.243661031126976,1.6166666666666665,62.5,75.50000000000003,902
966,In what city was Szymon Kataszek born?,"Yo, where was that dude Szymon Kataszek born?",0.1406113505363464,1.4733333333333334,65.0,82.39000000000001,903
967,In what city was Franky Zapata born?,"Hey, so like, where was Franky Zapata born, ya know?",0.0330539681017398,1.1742857142857144,67.85714285714286,86.70500000000001,904
968,In what city was Rolland Golden born?,"Yo, which city did Rolland Golden pop out in?",0.1193405613303184,2.472857142857143,72.72727272727272,84.90000000000003,905
970,In what city was Huo Liang born?,"So, like, in which city did Huo Liang pop into the world?",0.2107426077127456,2.462857142857142,73.33333333333333,95.955,906
971,In what city was David Granger born?,"So, like, where was David Granger born, you know?",0.1380069851875305,1.335,42.30769230769231,94.3,907
972,In what city was John Mant born?,"So, like, where was John Mant born, you know?",0.1345850080251693,1.915,50.0,113.10000000000002,908
973,In what city was Marilyn Ferguson born?,"Hey, so like, where was Marilyn Ferguson born again?",0.1229077130556106,1.4233333333333331,58.333333333333336,66.10000000000002,909
974,In what city was Andrea Magi born?,"So, like, which city did Andrea Magi pop out in?",0.1383889615535736,2.7733333333333334,57.69230769230769,86.70500000000001,910
975,In what city was Gérard Fromanger born?,"Hey, so like, which city did Gérard Fromanger pop into the world?",0.2235769182443618,2.492857142857143,80.0,81.85500000000002,911
976,In what city was Joe English born?,"Hey, so like, in which city did Joe English pop out into the world?",0.166339099407196,2.4175,76.47058823529412,89.89642857142859,912
977,In what city was Mukhtar Mukhtarov born?,"Yo, where was Mukhtar Mukhtarov born, like what city?",0.1382536590099334,1.6166666666666665,58.33333333333333,75.50000000000003,913
978,In what city was Hank Autry born?,"Yo, which city did Hank Autry pop into the world?",0.3167117834091186,2.26,79.16666666666666,86.70500000000001,914
979,In what city was Renato Bartilotti born?,"Hey, do you know where Renato Bartilotti was born? Like, what city?",0.4085181653499603,1.93375,46.875,73.84500000000001,915
980,In what city was Mapy Cortés born?,"Yo, where was Mapy Cortés born, like what city?",0.1852658241987228,1.6166666666666665,58.33333333333333,94.3,916
981,In what city was Michelle Renaudddd born?,"Yo, where did Michelle Renaud grow up, like which city?",0.1850776076316833,2.0142857142857147,61.53846153846153,86.70500000000001,917
983,In what city was Philibert Orry born?,"So, like, which city did Philibert Orry pop out in?",0.1372459977865219,2.1466666666666665,57.69230769230769,78.24500000000002,918
984,In what city was Sam Storey born?,"Hey, so like, where was Sam Storey born, you know?",0.1190423443913459,1.37,60.71428571428571,103.625,919
985,In what city was Israel Horowitz born?,"Hey, so like, where was Israel Horowitz born? What city was that again?",0.1777121275663375,1.8775,55.882352941176464,83.09903846153848,920
986,In what city was Everett Glass born?,"Hey, do you know where Everett Glass was born? Like, what city was he from?",0.4766193032264709,2.442222222222222,44.73684210526316,97.7025,921
987,In what city was Shagari Mohammed born?,"Hey, so where was that dude Shagari Mohammed born, like which city?",0.0957220494747161,2.085,70.0,74.805,922
988,In what city was C. N. Annadurai born?,"Where was C. N. Annadurai born, like, which city?",0.3284133374691009,1.6166666666666665,62.5,81.59000000000003,923
989,In what city was Frederick Mackenzie born?,"Yo, which city did Frederick Mackenzie pop out in?",0.1348910927772522,1.91,72.72727272727272,75.50000000000003,924
990,In what city was Brian Kerwin born?,"Hey, so like, which city did Brian Kerwin pop out in?",0.1353724002838134,2.181666666666666,67.85714285714286,95.68818181818185,925
991,In what city was Ken Irvin born?,"So, like, which city did Ken Irvin pop out in?",0.1280300021171569,2.1466666666666665,65.38461538461539,95.165,926
992,In what city was Gyula Czimra born?,"Yo, which city did Gyula Czimra pop into the world?",0.2166967242956161,2.26,79.16666666666666,78.24500000000002,927
993,In what city was JB Magsaysay born?,"Hey, so like, in which city did JB Magsaysay pop into the world?",0.1741162985563278,2.4175,81.25,83.0092307692308,928
994,In what city was Serjik Teymourian born?,"Yo, where was that dude Serjik Teymourian born, like what city?",0.0807575583457946,1.947142857142857,71.42857142857143,80.30636363636367,929
995,In what city was Dick Calmus born?,"Yo, which city was Dick Calmus born in?",0.1147438064217567,2.341666666666667,65.0,92.965,930
996,In what city was Erik Pedersen born?,"Yo, which city was Erik Pedersen born in?",0.1359823793172836,1.616666666666667,65.0,71.81500000000001,931
997,In what city was Pete Donohue born?,"Hey, so like, where was Pete Donohue born, you know?",0.1206536293029785,1.37,60.71428571428571,103.625,932
998,In what city was Louis Renault born?,"Hey, so like, which city did Louis Renault pop out in?",0.1464008539915084,2.181666666666666,67.85714285714286,95.68818181818185,933
999,In what city was Tjokorda Ngurah Wim Sukawati born?,"Hey, so like, where was Tjokorda Ngurah Wim Sukawati born, ya know?",0.0628650188446044,1.0275,71.875,67.75500000000001,934
1000,In what city was Luis Fernando Tena born?,"Hey, so like, which city did Luis Fernando Tena pop into the world in?",0.1676187664270401,2.1812500000000004,82.35294117647058,77.81071428571428,935
1001,In what city was Damian Pettigrew born?,"Hey, so like, where was Damian Pettigrew born, ya know?",0.0538135804235935,1.37,67.85714285714286,86.70500000000001,936
1002,In what city was Wayne G. Hammond born?,"Hey, do you know which city Wayne G. Hammond popped out in?",0.347194641828537,1.4766666666666666,57.142857142857146,94.995,937
1003,In what city was Walter W. Arndt born?,"Hey, so like, where was Walter W. Arndt born, ya know?",0.0379148386418819,1.1742857142857144,70.0,108.96159090909092,938
1004,In what city was Christian Vaquero born?,"Hey, so like, which city did Christian Vaquero pop out in?",0.1394437551498413,2.181666666666666,75.0,80.30636363636367,939
1005,In what city was Jörg Bergmeister born?,"Yo, what city was Jörg Bergmeister born in?",0.2699315845966339,1.616666666666667,60.0,82.39000000000001,940
1006,In what city was David Watson born?,"Hey, so like, what city did David Watson pop out in?",0.1087407991290092,2.181666666666666,64.28571428571429,87.99727272727276,941
1010,In what city was Karim Ojjeh born?,"Hey, so like, where was that dude Karim Ojjeh born, you know?",0.0881211459636688,1.7357142857142858,65.625,95.955,942
1011,In what city was Rahmatullo Fuzailov born?,"Yo, where was that dude Rahmatullo Fuzailov born, like which city?",0.0813241228461265,1.947142857142857,67.85714285714286,64.9245454545455,943
1012,In what city was Jiří Vyčichlo born?,"Hey, so like, where was this dude Jiří Vyčichlo born, ya know?",0.0798407271504402,1.7357142857142858,71.875,95.955,944
1014,In what city was Jesús Antonio Hernández born?,"So, like, which city did Jesús Antonio Hernández pop into the world?",0.2439571321010589,2.155,73.33333333333334,74.805,945
1015,In what city was Dr. John born?,"Yo, where was Dr. John born at, like which city?",0.1474485546350479,2.1966666666666668,73.07692307692308,108.70000000000002,946
1016,In what city was Wayne Horvitz born?,"So, like, which city did Wayne Horvitz pop out in?",0.1307001262903213,2.1466666666666665,57.69230769230769,95.165,947
1017,In what city was Lindsay Pagano born?,"Hey, where was Lindsay Pagano born, like what city?",0.3876471817493438,1.8883333333333336,58.33333333333333,75.50000000000003,948
1019,In what city was Édouard Vaillant born?,"Hey, so like, which city did Édouard Vaillant pop out in?",0.1605696082115173,2.181666666666666,75.0,95.68818181818185,949
1020,In what city was Gerhard Ludwig born?,"Yo, which city was Gerhard Ludwig born in?",0.1571300327777862,1.616666666666667,65.0,82.39000000000001,950
1021,In what city was James A. Peters born?,"So, like, where was James A. Peters born, dude?",0.0993887409567833,1.4657142857142855,57.69230769230769,98.8675,951
1022,In what city was Gaston-François de Witte born?,"Hey, so like, where was that dude Gaston-François de Witte born again?",0.1015087068080902,2.0783333333333336,66.66666666666667,89.51692307692309,952
1023,In what city was Rita Cadillac born?,"So, like, which city did Rita Cadillac pop out in?",0.1305681318044662,2.9683333333333333,57.69230769230769,78.24500000000002,953
1024,In what city was Farman Behboud born?,"So, like, which city was Farman Behboud born in?",0.1981121897697448,1.8533333333333335,66.66666666666666,84.90000000000003,954
1025,In what city was Bill Short born?,"Hey, so like, where was Bill Short born, you know?",0.1252412050962448,2.751666666666667,60.71428571428571,112.085,955
1026,In what city was Francisco María Oreamuno Bonilla born?,"Hey, so like, where was that dude Francisco María Oreamuno Bonilla born?",0.1045397147536277,1.4957142857142858,73.33333333333333,53.655,956
1027,In what city was Martin Simonson born?,"Where was that dude Martin Simonson born, like which city?",0.15674489736557,2.8516666666666666,66.66666666666666,78.24500000000002,957
1028,In what city was Hittman born?,"Yo, which city did Hittman pop out in?",0.1144872903823852,2.365,70.0,92.965,958
1029,In what city was William Bell Scott born?,"Hey, so like, where was that dude William Bell Scott born, ya know?",0.0343483239412307,2.13875,73.52941176470588,102.53230769230773,959
1030,In what city was Roger Mendy born?,"Yo, which city did Roger Mendy pop out in?",0.1256499290466308,2.341666666666667,63.63636363636364,84.90000000000003,960
1031,In what city was Mimoun Ouled Radi born?,"So, like, where was Mimoun Ouled Radi born, you know?",0.1449260860681533,1.1442857142857144,53.57142857142857,86.70500000000001,961
1032,In what city was William Osler born?,"Hey, so where was that dude William Osler born, like which city?",0.1019278764724731,2.085,70.0,88.905,962
1033,In what city was Kensho Ono born?,"Yo, where was Kensho Ono born, like which city?",0.2007220536470413,2.425,70.83333333333334,84.90000000000003,963
1034,In what city was Naziah Ali born?,"So, like, which city did Naziah Ali pop out in?",0.1404533982276916,2.1466666666666665,57.69230769230769,86.70500000000001,964
1035,In what city was Ted Williams born?,"Hey, so like, which city did Ted Williams come from?",0.1971085965633392,1.9316666666666669,69.23076923076923,95.165,965
1036,In what city was Anthony Gale born?,"Hey, so like, where was Anthony Gale born, ya know?",0.0395803488790988,1.9916666666666665,67.85714285714286,95.165,966
1037,In what city was Louis Kasekende born?,"Yo, where was Louis Kasekende born, like which city?",0.2693609297275543,1.6166666666666665,70.83333333333334,84.90000000000003,967
1038,In what city was Shinji Hamazaki born?,"Yo, where was that dude Shinji Hamazaki born, like which city?",0.0974487215280532,2.2716666666666665,67.85714285714286,72.61545454545457,968
1039,In what city was Jeanne de Casalis born?,"Hey, so like, where was Jeanne de Casalis born, ya know?",0.0454456433653831,1.644,70.0,95.68818181818185,969
1040,In what city was Henry Soames born?,"Yo, which city did Henry Soames pop into the world?",0.2783039510250091,2.26,70.83333333333333,78.24500000000002,970
1041,In what city was Merceditas Gutierrez born?,"Yo, where was Merceditas Gutierrez born, like which city?",0.2259522825479507,1.6166666666666665,62.5,56.70000000000002,971
1042,In what city was Karl Bartholomaeus Heller born?,"Hey, so like, where was Karl Bartholomaeus Heller born, ya know?",0.0434260293841362,1.0275,70.0,80.30636363636367,972
1043,In what city was Richie Ashburn born?,"Yo, where was Richie Ashburn born at?",0.1116738766431808,0.982,61.111111111111114,103.04428571428576,973
1044,In what city was Yoshifumi Tajima born?,"Hey, so like, which city did Yoshifumi Tajima pop out in?",0.1398174166679382,2.181666666666666,67.85714285714286,64.9245454545455,974
1045,In what city was Blair Thornton born?,"Hey, so like, where was Blair Thornton born, ya know?",0.034690473228693,1.37,67.85714285714286,103.625,975
1046,In what city was Azharullah born?,"Hey, so like, which city did Azharullah pop out in?",0.1471007913351059,2.618,73.07692307692308,78.24500000000002,976
1047,In what city was Javier Suárez born?,"So, like, which city did Javier Suárez pop into this world?",0.221568763256073,2.462857142857142,71.42857142857143,80.30636363636367,977
1049,In what city was George Maluleka born?,"Yo, do you know where George Maluleka was born?",0.4769819974899292,1.292857142857143,40.90909090909091,84.90000000000003,978
1050,In what city was Martin Behaim born?,"Hey, so like, where was Martin Behaim born, ya know?",0.0475169047713279,1.95,67.85714285714286,95.165,979
1051,In what city was Rogers McKee born?,"Yo, where was that dude Rogers McKee born, like what city?",0.0612208060920238,1.947142857142857,64.28571428571429,95.68818181818185,980
1052,In what city was Domenico Bologna born?,"Yo, where was Domenico Bologna born at?",0.2601625025272369,1.968,72.22222222222223,54.70142857142861,981
1053,In what city was Bruce Charles Heezen born?,"Hey, so like, where was Bruce Charles Heezen born, ya know?",0.0288564581423997,1.1742857142857144,70.0,95.68818181818185,982
1054,In what city was Alexandros Matsas born?,"So, like, where was Alexandros Matsas born, ya know?",0.045401681214571,1.335,57.69230769230769,75.50000000000003,983
1056,In what city was Hans Tikkanen born?,"Yo, which city did Hans Tikkanen pop into the world?",0.2355757504701614,2.26,79.16666666666666,78.24500000000002,984
1057,In what city was Halloween born?,"Yo, which city did Halloween kick off in?",0.1127206087112426,2.9283333333333332,60.0,82.39000000000001,985
1058,In what city was Kazuhiro Suzuki born?,"Yo, where was Kazuhiro Suzuki born, like what city?",0.2146547734737396,1.6166666666666665,58.33333333333333,56.70000000000002,986
1059,In what city was Roman Nose born?,"Yo, where was Roman Nose born at?",0.1257397085428238,2.6260000000000003,61.111111111111114,103.04428571428576,987
1060,In what city was John Mitchell born?,"Hey, so like, which city did John Mitchell pop into the world in?",0.1644370704889297,2.99,81.25,89.51692307692309,988
1061,In what city was Jim Roland born?,"Yo, which city did Jim Roland pop into the world?",0.3433787226676941,2.26,79.16666666666666,86.70500000000001,989
1062,In what city was Gino Bianco born?,"Hey, so like, which city did Gino Bianco pop out in?",0.1387059688568115,2.181666666666666,75.0,87.99727272727276,990
1063,In what city was Marcellus Stearns born?,"Yo, what city was that dude Marcellus Stearns born in?",0.0977778956294059,1.9471428571428573,66.66666666666666,86.70500000000001,991
1064,In what city was Egbert van der Poel born?,"Yo, where did Egbert van der Poel pop into the world?",0.3244519829750061,1.96875,80.76923076923077,95.68818181818185,992
1065,In what city was Pieter van Laer born?,"So, like, where did Pieter van Laer actually pop into the world?",0.1857045888900756,2.3175,60.0,81.85500000000002,993
1066,In what city was Gösta Eriksson born?,"Yo, so like, where was Gösta Eriksson born, ya know?",0.0257486775517463,1.0983333333333334,67.85714285714286,95.165,994
1067,In what city was Rob Lukachyk born?,"Hey, where was that dude Rob Lukachyk born, like which city?",0.1529545485973358,2.6771428571428575,67.85714285714286,87.99727272727276,995
1068,In what city was Don Reid born?,"Yo, which city did Don Reid pop into the world?",0.361016571521759,2.26,79.16666666666666,95.165,996
1069,In what city was Sue Vertue born?,"Yo, where was Sue Vertue born, like what city she’s from?",0.0779451876878738,1.59625,56.25,103.005,997
1070,In what city was Pierre-Yves Barré born?,"Yo, where was that dude Pierre-Yves Barré born, like which city?",0.0976040884852409,1.947142857142857,75.0,95.955,998
1071,In what city was Todd Sieben born?,"Yo, where was Todd Sieben born, like which city?",0.2289717197418213,1.6166666666666665,62.5,94.3,999
1072,In what city was John Edward Campbell born?,"Hey, so like, where was this dude John Edward Campbell born, ya know?",0.049932774156332,1.95375,73.52941176470588,96.02461538461542,1000
1073,In what city was Louis Joseph Troost born?,"Hey, so like, where was Louis Joseph Troost born, you know?",0.1306735426187515,1.1742857142857144,63.33333333333333,103.37909090909092,1001
